client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,risk_tier,accounts_to_assign,accounts_to_assign_final,high_rank
819,Finley-Higgins,Corporate,Crypto Exchange,High,FR,0,0,0,0,0,0,High,6,7,460
820,"Chavez, Johnston and Hicks",Corporate,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,7,461
821,Ford-Wood,NGO,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,7,462
822,Snyder PLC,NGO,Import/Export,Medium,LB,0,1,0,0,0,0,High,6,7,463
823,Thomas Group,Corporate,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
824,Nelson-Hart,Corporate,Crypto Exchange,High,CA,1,0,0,0,0,0,High,6,7,464
825,Fields-Diaz,Individual,Tech,Low,US,0,0,0,0,0,0,Low,2,2,
826,Clark Group,NGO,Retail,Low,AF,0,0,0,0,0,0.5,Low,2,2,
827,Tucker-Wright,NGO,Energy/Oil,High,CN,0,0,0,0,1,0,High,6,7,465
828,Allen Ltd,Corporate,Tech,Low,VE,0,1,0,1,0,0,High,6,7,466
829,Ortiz-Hernandez,Financial Institution,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,7,467
830,Yang PLC,Corporate,Retail,Low,DE,0,0,0,0,0,0.5,Low,2,2,
831,Rivera-Lopez,Individual,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
832,Brown LLC,NGO,Crypto Exchange,High,SD,0,1,0,1,0,0,High,6,7,468
833,Jones-Dyer,Financial Institution,Real Estate,Medium,DE,0,0,0,0,0,0,Medium,4,4,
834,Harmon-Kennedy,Financial Institution,Consulting,Low,NL,1,0,0,0,0,0,High,6,7,469
835,Castaneda-Carter,Individual,Crypto Exchange,High,FR,0,0,0,0,0,0,High,6,7,470
836,Gomez-Jackson,Financial Institution,Import/Export,Medium,IR,0,0,1,1,0,0,High,6,7,471
837,Jensen and Sons,NGO,Real Estate,Medium,VE,0,1,0,1,0,0,High,6,7,472
838,Johnston and Sons,NGO,Defense/Arms,High,CA,1,0,0,0,1,0,High,6,7,473
839,Hall and Sons,NGO,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,7,474
840,"Garcia, Johnson and Davis",Corporate,Import/Export,Medium,CN,1,0,0,0,0,0,High,6,7,475
841,Riggs PLC,Corporate,Retail,Low,DE,0,0,0,0,0,0,Low,2,2,
842,"Diaz, Morrison and Brown",NGO,Import/Export,Medium,VE,0,0,0,1,0,0,Medium,4,4,
843,"Bradshaw, Cook and Richardson",Financial Institution,Energy/Oil,High,RU,0,0,0,1,1,0,High,6,7,476
844,Barnes-Carter,Financial Institution,Energy/Oil,High,CH,0,0,0,0,1,0,High,6,7,477
845,Brown Inc,Individual,Casino/Gambling,High,NL,1,0,0,0,0,0,High,6,7,478
846,Harrison Ltd,Individual,Real Estate,Medium,SD,0,0,0,1,0,0,Medium,4,4,
847,Johnson and Sons,Individual,Casino/Gambling,High,LB,0,0,0,0,0,0,High,6,7,479
848,Lucas Ltd,Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
849,Nunez Ltd,Financial Institution,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,7,480
850,"Murphy, Brown and Johnson",Individual,Import/Export,Medium,RU,0,0,0,1,0,0,Medium,4,4,
851,Stone Ltd,Financial Institution,Import/Export,Medium,CA,0,0,0,0,0,0,Medium,4,4,
852,Mcintosh Group,Individual,Defense/Arms,High,AE,0,0,0,0,1,0,High,6,7,481
853,Morse PLC,Individual,Real Estate,Medium,SY,0,0,0,1,0,0,Medium,4,4,
854,Green-Miller,Individual,Import/Export,Medium,DE,0,0,0,0,0,0,Medium,4,4,
855,"Dean, Spence and Porter",Corporate,Defense/Arms,High,AF,1,0,0,0,1,0.5,High,6,7,482
856,"Brown, Erickson and Hill",Financial Institution,NGO/Charity,High,IN,0,0,0,0,0,0,High,6,7,483
857,"Coleman, Hall and Lewis",Individual,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,7,484
858,Hamilton and Sons,Financial Institution,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,7,485
859,Smith LLC,Individual,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
860,"Solomon, Wells and Baxter",Individual,Crypto Exchange,High,NL,0,0,0,0,0,0,High,6,7,486
861,Castaneda-Thomas,Individual,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,7,487
862,Sanders Inc,Individual,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,7,488
863,Brown-Adams,Financial Institution,NGO/Charity,High,JP,0,0,0,0,0,0,High,6,7,489
864,Roth-Peck,Corporate,NGO/Charity,High,AU,0,0,0,0,0,0.5,High,6,7,490
865,Carrillo-Wilcox,Financial Institution,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,7,491
866,Trujillo Ltd,NGO,Crypto Exchange,High,KP,0,0,1,1,0,0,High,6,7,492
867,Deleon and Sons,NGO,Import/Export,Medium,UK,0,0,0,0,0,0,Medium,4,4,
868,Smith-Rivera,NGO,Crypto Exchange,High,SD,0,0,0,1,0,1,High,6,7,493
869,"Smith, Larson and Roth",Corporate,Casino/Gambling,High,LB,0,0,0,0,0,0.5,High,6,7,494
870,"Jackson, Hamilton and Cantrell",Financial Institution,Retail,Low,DE,0,0,0,0,0,0,Low,2,2,
871,Huber PLC,NGO,NGO/Charity,High,US,0,0,0,0,0,1,High,6,7,495
872,Morris-Green,Individual,Financial Services,Medium,DE,1,0,0,0,1,0,High,6,7,496
873,Richardson-Johnson,NGO,NGO/Charity,High,DE,0,0,0,0,0,1,High,6,7,497
874,Sanchez-Hill,Corporate,Crypto Exchange,High,AE,0,0,0,0,0,1,High,6,7,498
875,Horton Group,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,7,499
876,Hoffman PLC,Individual,NGO/Charity,High,RU,0,0,0,1,0,0,High,6,7,500
877,Sanchez-Shaw,Corporate,Tech,Low,CA,0,0,0,0,0,0.5,Low,2,2,
878,Estes PLC,Corporate,Energy/Oil,High,VE,0,0,0,1,1,0.5,High,6,7,501
879,"Martin, Cain and Novak",Corporate,NGO/Charity,High,RU,0,0,0,1,0,0,High,6,7,502
880,"Mcgee, Duffy and White",NGO,Defense/Arms,High,IN,0,0,0,0,1,0,High,6,7,503
881,Johnson LLC,NGO,Defense/Arms,High,CN,0,0,0,0,1,0,High,6,7,504
882,Washington-Austin,Financial Institution,Retail,Low,CN,0,0,0,0,0,0,Low,2,2,
883,Lynch Inc,NGO,Tech,Low,SD,0,0,0,1,0,1,Medium,4,4,
884,Gonzales Ltd,Financial Institution,Energy/Oil,High,JP,1,0,0,0,1,0,High,6,7,505
885,Chavez Ltd,Corporate,Import/Export,Medium,US,0,0,0,0,0,0.5,Medium,4,4,
886,"Rivera, Ross and Smith",Corporate,Energy/Oil,High,KP,1,0,1,1,1,1,High,6,7,506
887,Rodriguez Group,NGO,Real Estate,Medium,CA,0,0,0,0,0,0,Medium,4,4,
888,James Ltd,Corporate,Import/Export,Medium,AU,0,0,0,0,0,0,Medium,4,4,
889,Rojas-Contreras,NGO,Casino/Gambling,High,AU,0,0,0,0,0,0,High,6,7,507
890,Bradford Inc,Individual,Import/Export,Medium,CN,0,0,0,0,0,0,Medium,4,4,
891,Aguirre LLC,Financial Institution,NGO/Charity,High,AF,1,0,0,0,0,0,High,6,7,508
892,Wilson LLC,Corporate,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,7,509
893,Arnold PLC,Corporate,Retail,Low,CH,0,0,0,0,0,0.5,Low,2,2,
894,"Price, Ruiz and Douglas",Individual,Crypto Exchange,High,JP,0,0,0,0,0,0,High,6,7,510
895,"Williams, Wagner and Shields",Corporate,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
896,Hurley Ltd,Individual,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
897,"Miller, Johnson and Smith",Corporate,Crypto Exchange,High,LB,0,0,0,0,0,0,High,6,7,511
898,Graham-Murphy,NGO,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
899,"Wells, Murray and Brown",Corporate,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
900,Jackson and Sons,Corporate,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
901,"Perez, Graham and Stevens",Financial Institution,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,7,512
902,Winters and Sons,Individual,Import/Export,Medium,LB,0,0,0,0,0,0,Medium,4,4,
903,Allen Ltd,Corporate,Consulting,Low,SG,0,0,0,0,0,0,Low,2,2,
904,Sanchez Ltd,Financial Institution,Defense/Arms,High,CN,0,0,0,0,1,0,High,6,7,513
905,Fleming Group,Financial Institution,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
906,Cole LLC,Financial Institution,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,7,514
907,Maldonado LLC,Financial Institution,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
908,Holder-Martinez,Corporate,NGO/Charity,High,FR,1,0,0,0,0,0,High,6,7,515
909,"Martinez, Griffith and Gentry",NGO,Energy/Oil,High,VE,0,0,0,1,1,1,High,6,7,516
910,Sandoval-Holt,Corporate,Import/Export,Medium,RU,0,0,0,1,0,0,Medium,4,4,
911,Macias-Riggs,Financial Institution,Crypto Exchange,High,VE,0,1,0,1,0,0,High,6,7,517
912,Castillo and Sons,Corporate,Financial Services,Medium,UK,0,0,0,0,1,0,Medium,4,4,
913,Henry-Torres,NGO,Real Estate,Medium,JP,0,0,0,0,0,0,Medium,4,4,
914,Thompson-Santos,NGO,NGO/Charity,High,CN,0,0,0,0,0,1,High,6,7,518
915,Thomas-Matthews,Corporate,Consulting,Low,IR,0,0,1,1,0,0.5,High,6,7,519
916,Mendez PLC,Corporate,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
917,Khan-Skinner,NGO,Defense/Arms,High,JP,0,0,0,0,1,1,High,6,7,520
918,"Burns, Morgan and Mendoza",Individual,Consulting,Low,CH,0,0,0,0,0,0,Low,2,2,
919,Roberson-Thompson,NGO,Crypto Exchange,High,CA,0,0,0,0,0,0,High,6,7,521
920,"Morgan, Smith and Williams",Individual,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,7,522
921,Roberts-Russell,Financial Institution,NGO/Charity,High,CN,0,0,0,0,0,0,High,6,7,523
922,Manning and Sons,NGO,Defense/Arms,High,IN,0,0,0,0,1,0.5,High,6,7,524
923,Henry Inc,NGO,Financial Services,Medium,JP,0,0,0,0,1,0,Medium,4,4,
924,Rice-Johnson,NGO,Import/Export,Medium,CH,0,0,0,0,0,0,Medium,4,4,
925,Reed-Hahn,Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
926,Long Inc,Financial Institution,Casino/Gambling,High,KP,0,0,1,1,0,0,High,6,7,525
927,"Alvarado, Morton and Spencer",Corporate,Financial Services,Medium,SY,1,0,0,1,1,0,High,6,7,526
928,Chavez-Whitehead,Individual,Energy/Oil,High,IR,0,0,1,1,1,0,High,6,7,527
929,"Evans, Torres and Lewis",Financial Institution,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
930,"Carter, Cook and Joseph",Individual,NGO/Charity,High,NL,0,0,0,0,0,0,High,6,7,528
931,"Walsh, Taylor and Matthews",Corporate,Consulting,Low,NL,0,0,0,0,0,1,Medium,4,4,
932,Lopez-Gonzalez,Corporate,Casino/Gambling,High,IN,0,0,0,0,0,0,High,6,7,529
933,"Brown, Smith and Gutierrez",Corporate,Defense/Arms,High,KP,0,0,1,1,1,1,High,6,7,530
934,"Nelson, Bird and West",NGO,Casino/Gambling,High,KP,0,0,1,1,0,0,High,6,7,531
935,"Bradford, Reese and Chambers",Financial Institution,Financial Services,Medium,FR,0,0,0,0,1,0,Medium,4,4,
936,Bennett-Johnson,Individual,Real Estate,Medium,IN,0,0,0,0,0,0,Medium,4,4,
937,Evans-Turner,Financial Institution,Consulting,Low,JP,0,0,0,0,0,0,Low,2,2,
938,Lopez PLC,Individual,Defense/Arms,High,DE,0,0,0,0,1,0,High,6,7,532
939,Hall-Gonzalez,Financial Institution,Defense/Arms,High,JP,0,0,0,0,1,0,High,6,7,533
940,"Arnold, Davis and Spencer",Financial Institution,Crypto Exchange,High,NL,0,0,0,0,0,0,High,6,7,534
941,Smith-Thompson,NGO,Real Estate,Medium,SG,0,0,0,0,0,0,Medium,4,4,
942,"Perkins, Jackson and Church",Individual,Import/Export,Medium,CA,0,0,0,0,0,0,Medium,4,4,
943,Mcclain-Romero,NGO,Financial Services,Medium,NL,0,0,0,0,1,1,Medium,4,4,
944,Suarez Group,Individual,Defense/Arms,High,AU,1,1,0,0,1,0,High,6,7,535
945,"Solomon, Campbell and Jensen",Corporate,NGO/Charity,High,UK,0,0,0,0,0,0,High,6,7,536
946,"Saunders, Holland and Kline",NGO,NGO/Charity,High,CH,0,0,0,0,0,1,High,6,7,537
947,"Davis, Martinez and Flores",Individual,Defense/Arms,High,US,0,0,0,0,1,0,High,6,7,538
948,Vargas-Johns,NGO,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
949,Williams Ltd,Corporate,Energy/Oil,High,KP,0,0,1,1,1,0,High,6,7,539
950,Butler-Boyd,Corporate,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,7,540
951,Jones-Patton,NGO,Financial Services,Medium,SG,0,0,0,0,1,0,Medium,4,4,
952,Brown PLC,Financial Institution,NGO/Charity,High,AE,0,0,0,0,0,0,High,6,7,541
953,Wagner Ltd,Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,7,542
954,Madden-Daniels,Financial Institution,Defense/Arms,High,AF,1,0,0,0,1,0,High,6,7,543
955,"Mcintosh, Sullivan and Frost",NGO,Import/Export,Medium,RU,0,0,0,1,0,0,Medium,4,4,
956,Woods Group,Corporate,Crypto Exchange,High,SD,0,0,0,1,0,1,High,6,7,544
957,Navarro-Adams,Corporate,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,7,545
958,"Powell, Lee and Aguilar",Financial Institution,Crypto Exchange,High,CH,0,0,0,0,0,0,High,6,7,546
959,"Randolph, Davis and Wright",Individual,NGO/Charity,High,IN,0,0,0,0,0,0,High,6,7,547
960,Farmer Inc,Financial Institution,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
961,"Smith, Boyd and Myers",Individual,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,7,548
962,Fischer-Haynes,NGO,NGO/Charity,High,IR,0,0,1,1,0,1,High,6,7,549
963,Burke-Harris,Corporate,Tech,Low,IN,0,0,0,0,0,0,Low,2,2,
964,Jones-Campos,Individual,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,7,550
965,Marshall Ltd,NGO,Import/Export,Medium,SY,0,0,0,1,0,0.5,Medium,4,4,
966,"Medina, Love and Ramirez",NGO,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
967,Erickson-Sullivan,NGO,Crypto Exchange,High,CH,0,0,0,0,0,0,High,6,7,551
968,Carter Ltd,NGO,Financial Services,Medium,IR,0,0,1,1,1,0,High,6,7,552
969,"Smith, Guerrero and Andrews",Individual,Consulting,Low,CN,0,0,0,0,0,0,Low,2,2,
970,"Fox, Butler and Day",Financial Institution,Import/Export,Medium,UK,0,0,0,0,0,0,Medium,4,4,
971,"Kline, Jones and Garrison",NGO,Real Estate,Medium,IN,1,0,0,0,0,1,High,6,7,553
972,"Barnes, Simon and Martinez",NGO,Casino/Gambling,High,IN,0,0,0,0,0,0,High,6,7,554
973,"Carroll, Reid and Cardenas",Financial Institution,Energy/Oil,High,JP,0,0,0,0,1,0,High,6,7,555
974,Franklin Group,NGO,Import/Export,Medium,DE,0,0,0,0,0,0,Medium,4,4,
975,"Burke, Swanson and Warren",Financial Institution,Financial Services,Medium,FR,0,0,0,0,1,0,Medium,4,4,
976,"Brown, Perez and Murphy",Financial Institution,Retail,Low,SD,1,0,0,1,0,0,High,6,7,556
977,Morris-Cooper,Financial Institution,Financial Services,Medium,US,0,0,0,0,1,0,Medium,4,4,
978,"Lawson, Campos and Middleton",Financial Institution,Real Estate,Medium,JP,0,0,0,0,0,0,Medium,4,4,
979,Best Ltd,Corporate,Crypto Exchange,High,CH,0,0,0,0,0,0,High,6,7,557
980,"Martin, Villarreal and Smith",NGO,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,7,558
981,Doyle-Torres,Corporate,Consulting,Low,UK,0,0,0,0,0,0,Low,2,2,
982,Jones-Arnold,Individual,Energy/Oil,High,CH,0,0,0,0,1,0,High,6,7,559
983,Reynolds-Gray,Corporate,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
984,Roberts Ltd,Corporate,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,7,560
985,Stewart-Mueller,Financial Institution,Tech,Low,VE,0,0,0,1,0,0,Low,2,2,
986,Chang-Williams,Corporate,Crypto Exchange,High,CN,0,0,0,0,0,1,High,6,7,561
987,Thomas and Sons,Financial Institution,Casino/Gambling,High,CH,0,0,0,0,0,0,High,6,7,562
988,"Smith, White and Park",Financial Institution,Real Estate,Medium,FR,0,0,0,0,0,0,Medium,4,4,
989,Scott-Smith,Individual,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
990,"Randall, Johnson and Dominguez",Individual,Energy/Oil,High,SG,0,0,0,0,1,0,High,6,7,563
991,Roberts Group,NGO,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,7,564
992,Delacruz PLC,NGO,Consulting,Low,IR,0,0,1,1,0,0,High,6,7,565
993,Lopez-Hudson,Financial Institution,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
994,"Murphy, Gonzalez and Harmon",Individual,Crypto Exchange,High,IN,0,0,0,0,0,0,High,6,7,566
995,Lewis LLC,Individual,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,7,567
996,Mullins-Hamilton,Individual,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
997,Lewis PLC,Individual,Defense/Arms,High,IN,0,0,0,0,1,0,High,6,7,568
998,"Tyler, Jones and Green",NGO,Crypto Exchange,High,SD,0,0,0,1,0,0.5,High,6,7,569
999,Goodman-Salinas,Corporate,NGO/Charity,High,CH,0,0,0,0,0,0,High,6,7,570
1000,Vaughan-Wu,NGO,Energy/Oil,High,SG,0,0,0,0,1,0,High,6,7,571
1001,"Jones, Davis and Crane",Individual,Retail,Low,CN,0,0,0,0,0,0,Low,2,2,
1002,Krueger Ltd,Individual,Real Estate,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1003,Barrett-Trujillo,NGO,Real Estate,Medium,US,0,0,0,0,0,0.5,Medium,4,4,
1004,Garcia PLC,NGO,Financial Services,Medium,IN,0,0,0,0,1,0.5,Medium,4,4,
1005,"Miller, Sampson and Alexander",Financial Institution,Retail,Low,US,0,0,0,0,0,0,Low,2,2,
1006,"Wells, Blackwell and Hardin",NGO,Tech,Low,VE,0,0,0,1,0,0.5,Low,2,2,
1007,"Brown, Gonzalez and Herman",Individual,Casino/Gambling,High,LB,0,0,0,0,0,0,High,6,7,572
1008,"Mullen, Irwin and May",Financial Institution,Tech,Low,CH,0,0,0,0,0,0,Low,2,2,
1009,Washington-West,NGO,Crypto Exchange,High,RU,0,0,0,1,0,0.5,High,6,7,573
1010,"Esparza, Leon and Barber",NGO,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,7,574
1011,"Lewis, Dickerson and Bradley",Corporate,Real Estate,Medium,CA,0,0,0,0,0,0,Medium,4,4,
1012,"Hill, Bullock and Stephens",NGO,Tech,Low,LB,1,0,0,0,0,0.5,High,6,7,575
1013,Smith Ltd,Individual,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
1014,Pena Ltd,Individual,Retail,Low,SD,0,0,0,1,0,0,Low,2,2,
1015,Nguyen-Parsons,NGO,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,7,576
1016,Sanders Ltd,Individual,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,7,577
1017,"Harris, Morgan and Carlson",Individual,Crypto Exchange,High,FR,0,0,0,0,0,0,High,6,7,578
1018,Farley and Sons,NGO,Consulting,Low,DE,0,0,0,0,0,0,Low,2,2,
1019,Frazier-Wilson,Individual,Tech,Low,US,0,0,0,0,0,0,Low,2,2,
1020,"Chapman, Ramsey and Smith",Financial Institution,Real Estate,Medium,JP,0,0,0,0,0,0,Medium,4,4,
1021,Mayer-Smith,Financial Institution,Crypto Exchange,High,RU,0,0,0,1,0,0,High,6,7,579
1022,Velez-Stark,Corporate,NGO/Charity,High,JP,0,0,0,0,0,0.5,High,6,7,580
1023,Daniels-Andrews,Individual,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,6,581
1024,Mason and Sons,Individual,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,6,582
1025,Jones and Sons,NGO,Crypto Exchange,High,CA,0,0,0,0,0,0,High,6,6,583
1026,Liu-Hurley,Financial Institution,Tech,Low,IN,0,1,0,0,0,0,High,6,6,584
1027,Cowan-Howe,NGO,Financial Services,Medium,RU,0,1,0,1,1,0,High,6,6,585
1028,"Bush, Miller and Scott",NGO,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1029,"Vang, Rios and Oconnor",Corporate,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
1030,Johnson Inc,Financial Institution,Consulting,Low,SY,0,0,0,1,0,0,Low,2,2,
1031,Perez-Ferrell,Financial Institution,Defense/Arms,High,IR,0,0,1,1,1,0,High,6,6,586
1032,Watson Inc,Financial Institution,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1033,Henderson-Beck,Individual,NGO/Charity,High,DE,0,0,0,0,0,0,High,6,6,587
1034,Foster-Williams,Individual,Crypto Exchange,High,KP,0,0,1,1,0,0,High,6,6,588
1035,Lopez Ltd,Financial Institution,Tech,Low,RU,0,0,0,1,0,0,Low,2,2,
1036,Stone Ltd,Corporate,NGO/Charity,High,DE,1,0,0,0,0,0.5,High,6,6,589
1037,Friedman-Carroll,Financial Institution,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
1038,Powell-Ponce,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,6,590
1039,Merritt LLC,Financial Institution,Crypto Exchange,High,UK,0,0,0,0,0,0,High,6,6,591
1040,Krueger-Garcia,NGO,Defense/Arms,High,RU,0,0,0,1,1,0.5,High,6,6,592
1041,Flores Ltd,Individual,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
1042,Richards-Miller,NGO,Import/Export,Medium,VE,0,0,0,1,0,1,Medium,4,4,
1043,"Stevens, Weaver and Pace",NGO,Casino/Gambling,High,SD,0,0,0,1,0,1,High,6,6,593
1044,Fuller Inc,Individual,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,6,594
1045,Ramos-Gonzalez,NGO,Defense/Arms,High,AF,0,0,0,0,1,0,High,6,6,595
1046,"Cook, Brown and Ramos",Corporate,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
1047,Johnson PLC,NGO,Casino/Gambling,High,IN,0,0,0,0,0,0,High,6,6,596
1048,Pineda LLC,Individual,NGO/Charity,High,IR,0,0,1,1,0,0,High,6,6,597
1049,Pitts PLC,Corporate,Crypto Exchange,High,SD,0,0,0,1,0,0,High,6,6,598
1050,"Evans, Bonilla and Ramirez",Individual,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
1051,Fisher Group,Corporate,Import/Export,Medium,AF,0,0,0,0,0,0,Medium,4,4,
1052,Lambert PLC,Individual,Consulting,Low,AF,0,0,0,0,0,0,Low,2,2,
1053,Hernandez PLC,NGO,Financial Services,Medium,IR,0,0,1,1,1,0,High,6,6,599
1054,Kramer and Sons,Financial Institution,Consulting,Low,AU,0,0,0,0,0,0,Low,2,2,
1055,"Padilla, Copeland and Thompson",Corporate,NGO/Charity,High,IN,0,0,0,0,0,0.5,High,6,6,600
1056,Garcia Group,Corporate,Import/Export,Medium,DE,0,0,0,0,0,0,Medium,4,4,
1057,Burton-Bryan,Corporate,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
1058,"Khan, Whitaker and Bailey",Individual,Tech,Low,VE,0,0,0,1,0,0,Low,2,2,
1059,King LLC,Corporate,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
1060,"Davis, Chang and Moore",Financial Institution,Crypto Exchange,High,AF,0,0,0,0,0,0,High,6,6,601
1061,"Foster, Gutierrez and Warren",Corporate,Tech,Low,KP,0,0,1,1,0,0.5,High,6,6,602
1062,Hill-Wallace,Corporate,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1063,Young Group,NGO,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
1064,Mullins-Bates,Individual,NGO/Charity,High,KP,0,0,1,1,0,0,High,6,6,603
1065,Taylor and Sons,Individual,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,6,604
1066,Reed-Mcgee,Corporate,Retail,Low,IN,0,0,0,0,0,0,Low,2,2,
1067,"Hansen, Dixon and Sutton",NGO,Casino/Gambling,High,IR,0,0,1,1,0,0,High,6,6,605
1068,"Friedman, Munoz and Horton",Financial Institution,Consulting,Low,CN,0,0,0,0,0,0,Low,2,2,
1069,Dyer-Martin,Financial Institution,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
1070,"Perry, Cox and Love",NGO,Tech,Low,SY,0,0,0,1,0,1,Medium,4,4,
1071,Romero Inc,Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
1072,Martin-Sullivan,Corporate,Energy/Oil,High,VE,0,0,0,1,1,0,High,6,6,606
1073,Martinez Ltd,Corporate,NGO/Charity,High,AE,1,0,0,0,0,0.5,High,6,6,607
1074,Leon PLC,Individual,Crypto Exchange,High,SG,1,0,0,0,0,0,High,6,6,608
1075,Flores-Allen,NGO,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
1076,"Green, Harris and Nelson",Corporate,Defense/Arms,High,CH,0,0,0,0,1,1,High,6,6,609
1077,Hull-Mccoy,Financial Institution,Retail,Low,VE,0,0,0,1,0,0,Low,2,2,
1078,Blake-Gonzales,Financial Institution,Defense/Arms,High,NL,0,0,0,0,1,0,High,6,6,610
1079,Moyer Ltd,NGO,Retail,Low,IR,0,0,1,1,0,1,High,6,6,611
1080,"Cochran, Skinner and Moore",Individual,Defense/Arms,High,UK,0,0,0,0,1,0,High,6,6,612
1081,Jones Group,Corporate,Energy/Oil,High,KP,0,0,1,1,1,0.5,High,6,6,613
1082,Mendoza and Sons,Financial Institution,Retail,Low,NL,0,0,0,0,0,0,Low,2,2,
1083,"Butler, Schneider and Wallace",Corporate,Casino/Gambling,High,DE,0,0,0,0,0,0,High,6,6,614
1084,"Wallace, Oconnor and Wilson",Individual,Tech,Low,IR,0,0,1,1,0,0,High,6,6,615
1085,"Grant, Smith and Hinton",Individual,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,6,616
1086,Carey Group,Financial Institution,Crypto Exchange,High,VE,0,0,0,1,0,0,High,6,6,617
1087,Duncan-Dudley,NGO,Import/Export,Medium,VE,1,0,0,1,0,0,High,6,6,618
1088,Rodriguez LLC,Corporate,Financial Services,Medium,IR,0,0,1,1,1,0,High,6,6,619
1089,Johnston PLC,NGO,Energy/Oil,High,RU,0,0,0,1,1,0,High,6,6,620
1090,Murphy-Nolan,NGO,Energy/Oil,High,AE,0,0,0,0,1,0.5,High,6,6,621
1091,"Martin, Porter and Reed",NGO,Crypto Exchange,High,RU,0,0,0,1,0,0.5,High,6,6,622
